InstallationComponentId,InstallationId,AssetId,KitRole,Orientation,Start,End,OpenedByLine,ClosedByLine
bad37a04-816b-5056-a4a7-66f888eef48f,8253a7e2-2bb0-5cad-87df-c50e5d77f485,GEO-BG-30004,Sensor1,N,2009-01-15T20:01:00Z,2009-09-04T18:57:13Z,87d9deb4-8dfc-563e-b187-7c8209d41c4a,e2f8e4ea-f2fa-5748-8b9c-d8b966a61020
60e39de3-c155-5675-913b-f5e2e68b2a1e,1c4ba3f6-8441-5063-ac0e-be19e6f4cc53,DL-BE-30003,Primary,,2009-01-19T17:58:14Z,2009-05-27T19:10:34Z,01cea343-4c7a-541e-859b-0a39136f631d,19f717da-650c-5f3f-831a-cf25b4e4cd0f
68385577-7c8c-5d97-b688-b643d8a1f82e,1c4ba3f6-8441-5063-ac0e-be19e6f4cc53,GEO-BG-30002,Sensor1,S,2009-01-19T17:58:14Z,2009-05-27T19:10:34Z,01cea343-4c7a-541e-859b-0a39136f631d,19f717da-650c-5f3f-831a-cf25b4e4cd0f
536bef10-1a8e-548e-95e7-e52e75b19676,866703ce-d9c3-5f7a-8b1f-791add234420,DL-BE-30002,Primary,,2009-01-28T16:25:21Z,2009-05-28T21:19:45Z,76fe9de9-d8fe-53b9-b432-6366c1d821fe,1d2262fc-5786-50a0-a904-a9f0d97be076
f2994c6d-0125-576a-8447-3e03c58b7073,8e09c0d0-d4b0-5865-a4a1-74f57313344b,DL-BE-30011,Primary,,2009-02-23T21:40:23Z,2009-05-29T20:21:30Z,e5dbbac3-078b-5ef9-9042-bda2dba3868f,02e060d2-47ec-5b4f-8213-6abce66f5e6b
ba16df38-7901-5816-b70b-e96f7a2c2cb2,93f0d6ec-4fb4-5b76-9197-82e39acc2c40,DL-BE-30013,Primary,,2009-03-12T12:27:24Z,2009-11-09T19:36:03Z,3eac9169-10b1-52bd-92ae-c482bfc97cb9,be041be7-ddd0-542d-bf5b-bf40ddf5317f
fb62260d-b3b8-5746-a44a-88e857f9619e,fd53790a-86f6-5105-837f-eafee75070f4,DL-BE-30000,Primary,,2009-03-18T15:07:31Z,2009-06-29T17:11:37Z,3e271da2-c3a5-5352-9de6-93e0fad8fdd2,ea048136-8d1e-5822-801d-27ae8aa970cf
4e7672b2-3ca7-5bf8-bb53-690cbf95301b,fd53790a-86f6-5105-837f-eafee75070f4,GEO-BG-30001,Sensor1,S,2009-03-18T15:07:31Z,2009-06-29T17:11:37Z,3e271da2-c3a5-5352-9de6-93e0fad8fdd2,ea048136-8d1e-5822-801d-27ae8aa970cf
2064e38a-023e-5d15-ac5a-e0162223f74e,40df2b4e-2155-594f-a61e-d85dda64eaef,DL-BE-30009,Primary,,2009-03-18T20:55:58Z,2010-07-08T18:01:43Z,991d5ee3-9a48-5ca2-91f0-a2410b1e8538,9a6051e7-0e93-5fec-b515-083c175e8829
269a2588-db51-5481-a3f6-f577149486df,be5febc9-b93f-5cb0-b744-81cef939f4b3,DL-BE-30010,Primary,,2009-03-26T18:51:22Z,2011-03-02T20:12:41Z,86d1ba68-86d9-5d84-b102-7cd1172e10fe,236087e0-98a8-549a-8f51-c1ca5a65428c
02939593-19e7-5230-bffe-0038654b04a3,3c4bc7b9-7101-548e-a814-ab5b1cf6bf1c,DL-BE-30017,Primary,,2009-04-07T12:34:42Z,2009-06-04T21:41:24Z,034599f6-6226-56f1-b39e-ed8983c7eb71,dda34d72-9e0b-51fe-9a53-0e97a78e692e
4af25455-56f3-59ef-be84-d508f7912905,eaaffe50-d96f-50d5-ab90-dcec2c18f241,DL-BE-30016,Primary,,2009-04-10T12:14:54Z,2009-04-24T17:35:03Z,2c965fa7-4559-5b07-8b71-5e38b924f9f4,7a2ffeab-ae03-51b1-8939-ed29d30e3041
4a686681-846a-5d5e-90aa-7ef471453120,c6f527e7-b695-5437-98c2-1532eec049b5,DL-BE-30001,Primary,,2009-04-10T12:20:32Z,2009-05-21T17:48:12Z,04cc3527-f180-519c-a9aa-85e8ac96411e,9cc95736-1324-5dc9-a61d-eb9f356288b8
2a8d88a2-8866-5c30-a42d-91ca9b8f5726,c6f527e7-b695-5437-98c2-1532eec049b5,GEO-BG-30000,Sensor1,S,2009-04-10T12:20:32Z,2009-05-21T17:48:12Z,04cc3527-f180-519c-a9aa-85e8ac96411e,9cc95736-1324-5dc9-a61d-eb9f356288b8
099f13ae-063a-5942-a397-25a99b5d1ef8,6ab5a29e-6891-5bd9-bf59-6aeab7915b0b,DL-BE-30018,Primary,,2009-04-23T14:22:18Z,2009-10-12T17:18:18Z,4b066cf8-b5ea-5786-b26d-09f8d044cbec,7617ec18-7dcd-5a62-bb10-06189eba273e
d1029800-cd7b-58e0-b990-74144b0d57b1,193c4e8c-b68f-543c-98e1-2e4f90be7397,DL-BE-30008,Primary,,2009-05-06T14:11:28Z,2009-05-14T17:03:53Z,b4609ebb-6003-59bf-83a0-f04d34a0ea77,1024b55d-e1f7-5be6-8605-ae69f05274b1
c37dde85-0003-5b6f-b60a-95d52b6a7eff,193c4e8c-b68f-543c-98e1-2e4f90be7397,GEO-BG-30009,Sensor1,V,2009-05-06T14:11:28Z,2009-05-14T17:03:53Z,b4609ebb-6003-59bf-83a0-f04d34a0ea77,1024b55d-e1f7-5be6-8605-ae69f05274b1
6fb360de-4560-533d-b7fd-dae1535062df,6ab9c161-1dd1-5f42-85cc-d87915db7eb3,DL-BE-30016,Primary,,2009-05-21T17:50:24Z,2009-06-04T20:50:08Z,0be57598-8689-5b77-9399-e2265bdc6251,f651b3f9-f3b6-57ae-97f0-c7f4dd3753b8
dd42c378-9530-5ca4-8c9e-6093e99d12f8,e186ab1b-18d5-5c0e-95df-773df5b44dc9,DL-BE-30019,Primary,,2009-05-29T14:05:14Z,2009-08-10T19:01:57Z,3b494ddb-fefd-5991-8a3f-939095fbdfae,def1a38b-c871-53ad-9af0-5f7e84e19c19
e71dc5e4-edde-52db-8456-c5a56f3b9750,0237c2dc-d36a-5a72-bbe8-ecb33edff4b8,DL-BE-30005,Primary,,2009-06-02T17:30:30Z,2009-10-05T20:34:42Z,67224b30-3de8-58b8-8839-d05f2efcbee1,303ad1be-5ba5-5771-a45b-fd9ff5746415
d3d7b79b-d75f-5073-a12f-82b3904d480f,0237c2dc-d36a-5a72-bbe8-ecb33edff4b8,GEO-BG-30007,Sensor1,BH,2009-06-02T17:30:30Z,2009-10-05T20:34:42Z,67224b30-3de8-58b8-8839-d05f2efcbee1,303ad1be-5ba5-5771-a45b-fd9ff5746415
e85bc1e2-c26b-5c09-8c7a-26cae779fd44,0237c2dc-d36a-5a72-bbe8-ecb33edff4b8,GEO-BG-30008,Sensor2,S,2009-06-02T17:30:30Z,2009-10-05T20:34:42Z,67224b30-3de8-58b8-8839-d05f2efcbee1,303ad1be-5ba5-5771-a45b-fd9ff5746415
0264bed6-e517-51c7-bdf1-bcdf064c1bb0,ca0abb13-4a54-509c-a499-e66a332bd079,DL-BE-30001,Primary,,2009-06-05T19:38:15Z,2009-11-06T21:00:31Z,f1f222a6-aac7-5bcc-9fef-f4f33f866602,50ad5d24-9b39-525b-b903-725dfea5d168
0fa74a14-7495-5c22-982a-94f447d5b89b,ca0abb13-4a54-509c-a499-e66a332bd079,GEO-BG-30000,Sensor1,V,2009-06-05T19:38:15Z,2009-11-06T21:00:31Z,f1f222a6-aac7-5bcc-9fef-f4f33f866602,50ad5d24-9b39-525b-b903-725dfea5d168
a3d6dc58-fd19-577d-8ef6-14b5a22529e4,af6b850a-f3b6-5207-a173-8d1536223389,DL-BE-30008,Primary,,2009-06-14T12:05:51Z,2009-06-30T10:53:33Z,7a00b180-df89-5f19-acff-f877d4b9450f,f2110bdd-a978-52ae-9c0a-1d0609e30ec0
ebcff83b-81e5-5505-81de-5c1198df0bd0,af6b850a-f3b6-5207-a173-8d1536223389,GEO-BG-30009,Sensor1,W,2009-06-14T12:05:51Z,2009-06-30T10:53:33Z,7a00b180-df89-5f19-acff-f877d4b9450f,f2110bdd-a978-52ae-9c0a-1d0609e30ec0
18aa67c5-b8d3-5d3d-92f1-fd89b305fa0c,3bf73033-14c7-5e67-9028-3f770148d2b3,DL-BE-30021,Primary,,2009-06-22T18:27:55Z,2010-01-25T23:13:32Z,085a81db-f065-50b6-9cd5-74dab54647d5,b3915db5-6369-5453-943c-d6f715619e00
c8ac244f-f1bf-55cf-b6d2-cd726a9f1cba,5f5ad8bd-a4b7-51ac-87a1-ba98169796cc,DL-BE-30017,Primary,,2009-06-25T16:01:37Z,2009-12-02T22:26:34Z,de165e7a-a25d-5cbf-93ce-80edff2c1058,4e464e4e-6707-52c0-ab6d-44153d48abd9
4f4c7b70-5657-5988-8dcb-256b2f085806,966042a0-4b0e-59b0-9b3e-7ea19e07cb12,DL-BE-30003,Primary,,2009-07-02T14:14:50Z,2009-10-16T20:09:00Z,60cfb38c-6f74-5e72-84d6-b6c442e76803,8c8da507-430b-5018-beee-53e140ff6bfa
17e40014-7842-54bf-b51a-9faf1aa15e68,966042a0-4b0e-59b0-9b3e-7ea19e07cb12,GEO-BG-30002,Sensor1,E,2009-07-02T14:14:50Z,2009-10-16T20:09:00Z,60cfb38c-6f74-5e72-84d6-b6c442e76803,8c8da507-430b-5018-beee-53e140ff6bfa
8a67b379-b9b2-544b-8248-ea586abf216c,5bf0ae11-ed7c-5f73-ab4f-f1b629979052,DL-BE-30020,Primary,,2009-07-06T12:52:23Z,2009-09-04T17:13:40Z,36c2b833-6931-587c-a0f1-24e5c784cb1b,de8ea4f5-ff59-5250-80c9-bb2d134889ce
497ebb89-085e-54ea-9b83-b655b9875884,ff8be67e-9e9e-5d5d-9409-387ecd136789,DL-BE-30022,Primary,,2009-07-13T19:17:34Z,2010-11-01T21:54:36Z,9a055cf8-65dd-54aa-9757-a092dc07b30b,55856bdd-069d-54f6-b8ab-acd7e29ea8a1
20a77268-2281-5460-9200-22daecd760d3,f6ef64f6-bf87-5e6d-b224-9fbdaf7488ee,DL-BE-30007,Primary,,2009-07-15T15:16:15Z,2010-04-06T17:08:35Z,5bfa95ab-a86b-5ffb-a941-6c78b60b7a97,54501b37-4b01-5170-af52-3fd39ed2d4fd
d16f7d8e-0be1-5e67-8f9d-dba5b9edc75c,f6ef64f6-bf87-5e6d-b224-9fbdaf7488ee,GEO-BG-30005,Sensor1,W,2009-07-15T15:16:15Z,2010-04-06T17:08:35Z,5bfa95ab-a86b-5ffb-a941-6c78b60b7a97,54501b37-4b01-5170-af52-3fd39ed2d4fd
3f01f055-fad7-5516-be87-1620f3857736,238737ab-17d8-5cc8-86a0-e722bddd530a,DL-BE-30016,Primary,,2009-07-24T18:08:16Z,2010-03-29T21:56:55Z,1aa52e92-a09e-58d8-9358-2425ebcf4db3,81d35ea1-8d5e-5453-9dda-8978704d0a01
9603481f-282e-5e93-a680-c562f8e35674,f6d2ba54-59ac-5aa6-9e1d-af0dbb06beed,DL-BE-30008,Primary,,2009-07-27T18:02:48Z,2009-10-28T18:07:14Z,8cf25d47-e041-5b15-9885-57577897963c,1e72626c-0d52-5e12-b436-ec965deb76b0
1f9cccd5-b40e-57c4-a656-4bc613e96d60,f6d2ba54-59ac-5aa6-9e1d-af0dbb06beed,GEO-BG-30009,Sensor1,N,2009-07-27T18:02:48Z,2009-10-28T18:07:14Z,8cf25d47-e041-5b15-9885-57577897963c,1e72626c-0d52-5e12-b436-ec965deb76b0
e0070f62-9b93-5243-b2d3-d95766f7d6ff,021150b8-4bfc-5e0e-b455-91d9d156b9d4,DL-BE-30014,Primary,,2009-07-29T13:21:32Z,2010-01-16T15:42:45Z,f650193d-21ae-560e-bd7e-ac019cdd0260,05705627-a0a9-5637-89dc-7f7e7a692248
0f2ac5ea-dd91-5486-8f9f-cbfe284532bc,4484e458-01f2-564f-8e0b-add7258ca604,DL-BE-30012,Primary,,2009-08-13T19:28:56Z,2009-09-06T17:10:52Z,b40ed5ce-7b34-5672-bc35-2c9c44f13137,f46138e3-cde5-5f01-a53a-ec165382ad4d
6f8391ac-e9bd-5e6b-a4c6-e1972613404f,4f4f1230-d564-5329-919f-a98397ab3d10,DL-BE-30000,Primary,,2009-08-20T16:27:04Z,2010-01-22T21:59:43Z,d9337ac1-7827-5ba1-8425-095e24744cfd,db9e3a88-9ca9-5f5e-9d77-12e580f29333
0dd50ffa-3c7e-537a-ab78-f070f46a7a0c,4f4f1230-d564-5329-919f-a98397ab3d10,GEO-BG-30001,Sensor1,V,2009-08-20T16:27:04Z,2010-01-22T21:59:43Z,d9337ac1-7827-5ba1-8425-095e24744cfd,db9e3a88-9ca9-5f5e-9d77-12e580f29333
c69ed1a2-1aa0-560e-a3fc-71bcc594b98d,e433da83-7fe0-53ec-9efd-6d5875bd01ab,DL-BE-30019,Primary,,2009-09-04T17:49:26Z,2010-12-20T22:17:22Z,6f4f4c6b-e9e1-50e5-ab3d-6459649bd6ed,edbd3f81-7290-5b00-89ab-ee4351d729db
3194295a-9e06-515f-80fc-1d9b41f88366,b8752589-c02d-5b3e-85eb-d959aff35f30,DL-BE-30020,Primary,,2009-10-12T21:36:20Z,2009-12-16T11:03:45Z,da91f857-1edc-53a0-b986-03b9f3013590,1c5265c8-dcca-51ac-80d9-7caa6f0b9da4
36755920-3671-5ce0-8fe3-e6649844faa0,378e2a12-a837-5ad9-93ae-448be43e6df1,DL-BE-30023,Primary,,2009-10-13T18:58:45Z,2010-03-10T19:51:19Z,2294e8c3-8beb-5253-9f67-5dc8493ad420,3e5454f7-5fe9-541e-9708-cb5bdebec2da
89c42cef-8338-5b92-bfda-ef566f20e0b1,1fb05545-285e-5304-aaaf-9099dcfb48a2,DL-BE-30012,Primary,,2009-10-23T14:17:52Z,2010-04-20T17:57:56Z,04a29bae-8f49-5f6b-90e2-5f30bbed84f7,e67a0e21-7c38-5099-8e25-abbfb78cb5dc
c79f0e6b-519c-5858-b63b-7c32780d58df,92939dff-5e74-56e0-ba7c-9607a9243ab8,DL-BE-30018,Primary,,2009-11-06T14:17:23Z,2011-10-13T21:21:57Z,0d5d67ee-1bfb-5ebd-8feb-0f9d18f4fb5c,df1179f8-3375-5afb-b6a8-8c7aa6f4df85
e6d56357-138d-512b-a4bc-935786a7f0f3,8ba39e29-7e4e-5194-b572-ddfc018ddc6e,TMP-5001,Primary,,2009-11-11T13:56:53Z,2010-06-05T19:11:11Z,5714a0d9-5b14-5410-abc3-2dfb7f80b4e6,83ef42d2-b31c-5201-b4ea-409ca1334717
9a56cb57-810f-5182-9f6c-7453c5c37ffb,8ba39e29-7e4e-5194-b572-ddfc018ddc6e,GEO-BG-30006,Sensor1,V,2009-11-11T13:56:53Z,2010-06-05T19:11:11Z,5714a0d9-5b14-5410-abc3-2dfb7f80b4e6,83ef42d2-b31c-5201-b4ea-409ca1334717
a4f0e649-7a8f-5531-9016-7565b2d16409,2803c801-7c05-52fb-8ae2-f43886e6ccb4,DL-BE-30002,Primary,,2009-11-13T17:51:38Z,2009-11-27T20:21:37Z,8ea914d0-8cd7-502e-9256-e88b8b87a1be,1624fc20-bbc4-5f23-b846-65ed7e5bd377
e9427e2f-bbd4-5cb8-8c92-41e569de1f2e,b62b020e-012d-57b9-9fb2-0dbd56bfb242,DL-BE-30008,Primary,,2009-11-20T20:13:06Z,2009-12-21T19:28:45Z,43d3f50f-8284-59be-b031-367357c9df71,3ee29ce1-ed6b-5e5c-a685-3fcd5511cc7e
3c5e726b-7df7-5df8-ba7f-eb9af69c1b1f,b62b020e-012d-57b9-9fb2-0dbd56bfb242,GEO-BG-30009,Sensor1,BH,2009-11-20T20:13:06Z,2009-12-21T19:28:45Z,43d3f50f-8284-59be-b031-367357c9df71,3ee29ce1-ed6b-5e5c-a685-3fcd5511cc7e
098e9e12-c2cf-58c0-95a6-bf33815d8d69,e9a8d43b-0c36-5908-b194-86263e1cc58d,DL-BE-30003,Primary,,2009-11-25T19:48:07Z,2010-03-22T21:56:45Z,37883e94-8836-5e53-b3dd-2eb52aaae701,ca33f84b-09db-511d-9497-a145e01803ee
1599c511-cc67-5f95-9a48-dd9fb94325d3,e9a8d43b-0c36-5908-b194-86263e1cc58d,GEO-BG-30002,Sensor1,W,2009-11-25T19:48:07Z,2010-03-22T21:56:45Z,37883e94-8836-5e53-b3dd-2eb52aaae701,ca33f84b-09db-511d-9497-a145e01803ee
3daa6ffb-502a-5cb8-a01a-a1e9690b3b98,95a06432-0661-577a-bc3d-f35e1a8b49f2,DL-BE-30015,Primary,,2009-12-03T17:37:29Z,2011-06-27T19:26:13Z,16cab93a-90a4-5073-9a77-eca89c216813,966963dd-613e-5c3b-b5a9-b2fadc1f6e7c
7fd746d8-1cb6-5273-b0ae-1cb110275b0b,03abd455-0ca1-5559-a3a9-33f1003a47d5,DL-BE-30011,Primary,,2009-12-09T17:33:24Z,2010-07-12T17:51:16Z,ae0bbe65-ba4d-58cb-a3ae-3102d454f41e,7107ba90-6051-54eb-af9f-beda6aadf741
97149681-77de-5784-9b1c-1ea50bd2ac7e,e71d049f-babd-54b0-b45e-bc4ab54c183b,DL-BE-30001,Primary,,2009-12-13T18:23:19Z,2011-02-18T18:37:27Z,078ceb02-0edf-5be8-a61d-931c2ccaeaf4,809ca0ce-580d-5397-b406-beb561387b22
7c629950-e41d-586e-8309-ad028530a3a4,e71d049f-babd-54b0-b45e-bc4ab54c183b,GEO-BG-30000,Sensor1,E,2009-12-13T18:23:19Z,2011-02-18T18:37:27Z,078ceb02-0edf-5be8-a61d-931c2ccaeaf4,809ca0ce-580d-5397-b406-beb561387b22
983d0d4c-5c7a-57b7-9035-4f7b5802de06,533eeaba-18f0-526d-b830-36eed3bc3856,DL-BE-30013,Primary,,2009-12-15T17:06:34Z,2010-02-15T20:16:13Z,d8019fb2-9856-52d6-afb9-7402d3df3f88,4109ca71-3685-58e2-897f-d4aaaf5111a9
d44ee8c5-c4e9-5eb9-b4a8-fcd5d38552e9,ee7389e2-7a2d-5f39-8ce3-92058cbdf607,DL-BE-30006,Primary,,2009-12-15T17:16:07Z,2010-06-21T21:33:25Z,432547b4-4ea7-5412-8c7b-afbed3e85bbd,9fc406e5-5d11-5449-973a-2539b03773b1
f9954c5b-06ee-5964-aa7e-959e293c74d1,ee7389e2-7a2d-5f39-8ce3-92058cbdf607,GEO-BG-30004,Sensor1,S,2009-12-15T17:16:07Z,2010-06-21T21:33:25Z,432547b4-4ea7-5412-8c7b-afbed3e85bbd,9fc406e5-5d11-5449-973a-2539b03773b1
69fdefd3-0d77-5b71-a50f-0447640f90e1,b640fa01-a336-562a-9eaf-fb3713407c13,DL-BE-30017,Primary,,2010-01-05T00:02:54Z,2010-05-25T20:26:29Z,00643668-04bb-5693-ae95-691ef0ae584b,91b2abdf-c832-56a9-83ad-f2ae44a584f0
4fc11dc9-58d9-5fd1-b365-b24a296dee09,f68d28ae-e22d-5ee2-abdd-52e1b36dc75a,DL-BE-30008,Primary,,2010-01-06T14:59:34Z,2010-03-01T22:53:36Z,8e577c64-a213-50bb-ae6b-b7d420f9020e,d5eb9b59-a8aa-5505-8fa8-db79957408c6
14fe822c-a705-5672-b665-dfa7e9b6127d,e174944e-f911-589c-81fe-cd1e411c8284,DL-BE-30020,Primary,,2010-01-11T19:13:48Z,2010-02-04T11:48:17Z,eb856849-43b8-5972-bf1a-80cc19200dd2,649cdf1c-3709-5599-9b17-30c057e595c9
0e8d1a37-b489-54dc-8013-dc62dbb516b1,9aec7e50-2311-5b6c-9cb3-45d25293fde3,DL-BE-30000,Primary,,2010-02-08T15:09:53Z,2010-11-22T20:53:14Z,ed8e6c2f-dd96-56e0-a58a-815446939cc8,31e95745-1815-56ec-b8df-321ed422f26e
e03bb3be-b973-51fd-97d9-66f63f285bf8,9aec7e50-2311-5b6c-9cb3-45d25293fde3,GEO-BG-30001,Sensor1,H,2010-02-08T15:09:53Z,2010-11-22T20:53:14Z,ed8e6c2f-dd96-56e0-a58a-815446939cc8,31e95745-1815-56ec-b8df-321ed422f26e
fdf67b59-f089-5ace-a150-861dc24056f5,d438fd9e-fafe-5bde-9f75-bab6e3f66c50,DL-BE-30024,Primary,,2010-02-18T21:02:38Z,2010-05-20T20:01:46Z,e3b05462-c58f-5165-887e-d47365ad0968,089c5a83-6e42-5075-9e27-e8743c86f368
cc31aca9-6543-5b5f-91c7-b87d7c7849c3,3034e4a0-40a3-540c-aec9-a731c518dfac,DL-BE-30014,Primary,,2010-02-19T11:31:21Z,2010-03-21T19:19:17Z,3c55ac19-4da2-5b5e-8a1a-6dfae40af939,232c679d-5260-5e1c-bd02-6e0059da26b4
6f84625e-1b79-574a-b22e-d70693684426,63c69875-3563-5ad8-adda-71f8eeb55d0e,DL-BE-30008,Primary,,2010-03-09T19:38:00Z,2010-03-17T21:03:43Z,198ef9a3-adf3-5ca2-90c2-cd268b9914e7,9b1bf1a6-4676-542e-9717-4857a68aefd4
699c7ce4-7406-5024-b435-347a6a0a71f8,63c69875-3563-5ad8-adda-71f8eeb55d0e,GEO-BG-30009,Sensor1,BH,2010-03-09T19:38:00Z,2010-03-17T21:03:43Z,198ef9a3-adf3-5ca2-90c2-cd268b9914e7,9b1bf1a6-4676-542e-9717-4857a68aefd4
e6cbdc31-c812-588a-8611-9f1a8e2a7223,19b4a4e6-8214-51d4-9020-0d96de32f360,DL-BE-30002,Primary,,2010-04-05T15:18:00Z,2010-08-27T19:18:46Z,e53dfd87-747e-5247-af60-1c9bda744634,1b8499cc-7f1a-5314-b049-a200903b7466
79d10e2c-111c-50aa-a23f-ebf43d28f3c6,19b4a4e6-8214-51d4-9020-0d96de32f360,GEO-BG-30012,Sensor1,V,2010-04-05T15:18:00Z,2010-07-26T21:56:40Z,e53dfd87-747e-5247-af60-1c9bda744634,7978aaca-b819-595b-a58a-c3ec00cc7c61
7162ff7b-e7ac-52ab-b2eb-afd15532ae7f,cf4e8070-a0ec-557f-8782-69d1eca42131,DL-BE-30013,Primary,,2010-04-12T14:29:22Z,2010-08-10T18:18:27Z,b33c4dc2-112f-5b41-b2ba-b61f46183ecb,759783ce-032d-557b-b85f-513115e73eda
b8eff506-306e-5bff-9601-492501a2d8e5,cf4e8070-a0ec-557f-8782-69d1eca42131,GEO-BG-30011,Sensor1,H,2010-04-12T14:29:22Z,2010-08-10T18:18:27Z,b33c4dc2-112f-5b41-b2ba-b61f46183ecb,759783ce-032d-557b-b85f-513115e73eda
2d8cbf09-9537-5925-bfa5-bcbe71a9b330,f82c82b9-01dc-55b0-991c-5ef329318afe,DL-BE-30016,Primary,,2010-04-12T14:26:26Z,2010-11-22T20:15:14Z,dd0284f8-961c-579e-b9a1-b764e27e3a01,f7574bce-fd15-5730-9e1e-68045f10a062
9e359cac-cb76-5ddb-8fd1-56dbab2ffe20,4b8b8551-6866-5440-8d9e-7c1c9be7948c,DL-BE-30020,Primary,,2010-04-13T14:15:08Z,2011-01-11T22:47:39Z,899c6f9b-584a-5dce-b1b0-e3bd13a4a2e9,d67f4c97-0cbc-5246-b448-6eadf3714d27
e994f235-161a-5786-9693-94fcdb446a90,0eaebed1-6a7e-5dc6-adac-548fede72cfb,DL-BE-30014,Primary,,2010-04-14T14:56:35Z,2010-10-21T17:46:42Z,c1327fbc-ed21-54cd-85a4-ec70061afb86,ece1aae8-9503-553f-922c-38bb1ba736a0
df6094b1-3545-5ecc-ade3-2f5076e9714e,3f3d379b-afac-5b95-ae86-c663911da815,DL-BE-30003,Primary,,2010-04-15T12:05:42Z,2011-03-07T21:57:55Z,65e66fb6-13b8-5b8f-bd3c-d770c42189fe,06a31384-44e8-53ea-8f7b-e0701155cede
5dadb904-b675-5827-9276-76f3ba541b1d,3f3d379b-afac-5b95-ae86-c663911da815,GEO-BG-30002,Sensor1,E,2010-04-15T12:05:42Z,2011-03-07T21:57:55Z,65e66fb6-13b8-5b8f-bd3c-d770c42189fe,06a31384-44e8-53ea-8f7b-e0701155cede
aee3b780-8ba3-5a97-825d-efd44aca8c93,b3cb416a-1f8e-5a59-a44c-fb08d0044e0a,DL-BE-30026,Primary,,2010-04-29T18:59:34Z,2010-08-17T20:50:47Z,ea2504ea-d1f0-57ca-b259-4028a14a6224,e09f86e6-7f10-52c4-9300-7b2fdb78f6a1
d0172e21-00f8-5015-8120-806fd1455225,a2ab506f-6243-5f20-ac2c-346951bedcf8,DL-BE-30012,Primary,,2010-04-29T21:39:34Z,2010-05-25T21:32:02Z,7301688e-bd49-5e1e-8b06-cdef2225e298,3a334a02-1af8-5c84-b825-85301926bf0e
9eb50f65-d40f-5277-882b-efe4674ca89a,13ad48a8-de88-52b5-bd76-4186469c2ed2,DL-BE-30008,Primary,,2010-04-30T14:39:43Z,2011-09-05T17:10:35Z,60445d7c-0518-5c4f-9b68-249b88e81b1c,bb940d6f-efbd-5210-8ad4-a664831ec6a5
2469144e-96d2-5eba-ab44-624aa70a6992,13ad48a8-de88-52b5-bd76-4186469c2ed2,GEO-BG-30009,Sensor1,V,2010-04-30T14:39:43Z,2011-09-05T17:10:35Z,60445d7c-0518-5c4f-9b68-249b88e81b1c,bb940d6f-efbd-5210-8ad4-a664831ec6a5
1597be66-3316-56ee-9cb2-6d891d97defc,446be1ca-c6ad-5c85-8504-993e2d70ebd1,DL-BE-30007,Primary,,2010-05-07T15:52:06Z,2010-06-22T19:48:49Z,9fb2a5dd-76f8-5621-bd12-4e9c401bdd07,a597b792-89e1-50c3-8e3c-1c66a189469f
a1541226-5414-54eb-b114-d0208eedcf2b,446be1ca-c6ad-5c85-8504-993e2d70ebd1,GEO-BG-30005,Sensor1,W,2010-05-07T15:52:06Z,2010-05-24T21:51:23Z,9fb2a5dd-76f8-5621-bd12-4e9c401bdd07,8da50d01-7d89-579c-8cd7-97ae999a76fa
934bcf19-1e74-56e4-bee1-1e6fcfb170b5,a27ef9b3-6c31-566f-9499-5978f2a07b69,DL-BE-30025,Primary,,2010-05-10T15:31:27Z,2010-06-14T18:16:20Z,57c1857a-79fe-58c9-95d8-03c6612694ca,183dfc9b-702f-590b-88e3-3dede2de0bac
ddab9982-ab73-584d-9ad5-efcbd8bea7e2,0e796327-c54d-5e97-97b9-7bf4e037cd0e,DL-BE-30017,Primary,,2010-06-03T16:24:17Z,2010-07-06T18:15:28Z,db29a7fb-70f6-5575-8a80-7c405ff2dd1c,6e8e658d-f5f2-5742-89e3-28cfce5cdd54
00fe280e-9d27-5fb6-b3b8-65bda58e5440,c2d997ca-e3e6-56cf-b100-28216823fb3c,DL-BE-30021,Primary,,2010-06-07T18:55:27Z,2010-08-27T21:24:52Z,d82ad049-566f-5659-9fc5-ee6bc9148036,eb5043d7-7f55-539d-8765-0d6f305da3a2
055fb342-106b-59a8-9139-15ca922b09c2,889d4bf6-4376-5951-9253-b380a73ebe03,DL-BE-30024,Primary,,2010-06-08T13:16:30Z,2010-07-12T21:14:14Z,3c032d83-abdc-5a9b-98f8-d47b430a9b97,268b1d73-8c27-5a0e-8986-1543e9503a39
dcd81a98-2452-5495-bc6f-fa1696a2c6b2,f07a2b75-a7da-5cd1-9f38-df3de58462c5,DL-BE-30023,Primary,,2010-06-09T13:29:25Z,2011-01-13T22:13:21Z,02685f5b-66e1-5e13-bdd8-ff8f11a2dbbb,c7b32d48-7364-523e-ad17-a0f69689f490
347268a3-1d5d-5a16-84b3-90f0856a3f56,47b680a3-974c-5733-9528-526aef86cfbf,DL-BE-30012,Primary,,2010-06-21T19:32:07Z,2010-07-05T19:38:31Z,d0bfebdf-4e71-5f92-b8cc-15787d8d2688,3417ad2a-1f09-54d7-9b0b-990532c1e58a
fe1d7c74-9961-59b1-b5cf-87b897c80ad7,57f8458b-b12e-5ae4-8a49-f4552facdfde,DL-BE-30027,Primary,,2010-07-04T17:00:19Z,2011-03-22T19:28:00Z,741f53bd-bfeb-5f5d-b176-88bafcbb3252,1149307c-e744-5f2a-bb2e-d78c56080a9c
