LineId,TransactionName,AssetId,StatusBefore,StatusAfter,KitRole,Orientation,PowerSource,Condition,Processed,Notes
8a9bf9d2-2e36-535c-8c39-a2c374c44049,TXN-000150,GEO-BG-30002,CheckedOut,Deployed,Sensor1,V,Battery,,TRUE,
3ba067a7-df38-57ac-a411-e180298b82f2,TXN-000151,DL-BE-30005,Available,CheckedOut,,,,,TRUE,
ddbfbc94-3828-5ce3-8fa7-2e4c8bdd57e6,TXN-000152,GEO-BG-30006,Available,Available,,,,,TRUE,
d237ace5-e3ae-5fb0-829b-5ef44a1fc51f,TXN-000153,DL-BE-30005,CheckedOut,Deployed,Primary,,Battery,,TRUE,
4fc116eb-c512-5b2b-9524-1aa13cdd073e,TXN-000154,TMP-5001,Deployed,CheckedOut,,,,Good,TRUE,
47c1170e-9c6c-538c-911a-921d547a79b8,TXN-000155,TMP-5001,CheckedOut,Available,,,,Good,TRUE,
b0a6aee0-e03d-5b68-a8ff-c83573adf20c,TXN-000156,TMP-5001,Available,InCalibration,,,,,TRUE,
a7defffd-9905-5596-8dc3-1ffefbe2615c,TXN-000157,GEO-BG-30003,Available,Retired,,,,,TRUE,
99f74aa6-3ace-54aa-b5f8-446c57ec8cd2,TXN-000158,DL-BE-30010,Available,Available,,,,,TRUE,
2136c5b2-fc08-51d4-83ed-fff93f528463,TXN-000159,DL-BE-30009,Available,Deployed,Primary,,Battery,,TRUE,
bf79c429-07a5-5579-87ee-2cf0542cb652,TXN-000160,DL-BE-30005,Deployed,CheckedOut,,,,Good,TRUE,
574cf63d-3fc6-5441-8449-8815c815236f,TXN-000161,TLT-850000,Available,CheckedOut,,,,,TRUE,
1abc59c0-0dcb-51d5-913b-3f79cea93549,TXN-000162,DL-BE-30010,Available,CheckedOut,,,,,TRUE,
d66b5667-39f0-5bee-8cac-ff1bdf7ec70a,TXN-000163,DL-BE-30008,Deployed,CheckedOut,,,,Good,TRUE,
5b67a3c4-eedd-5aba-aa02-c50f9063c4c1,TXN-000164,DL-BE-30005,CheckedOut,Available,,,,Good,TRUE,
51df9f2f-8b42-50f4-8663-6edee793111f,TXN-000165,DL-BE-30008,CheckedOut,Available,,,,Good,TRUE,
8b6cf75b-48a4-504c-9ff0-ae6552b3ce40,TXN-000166,DL-BE-30010,CheckedOut,Deployed,Primary,,AC,,TRUE,
a7d7a3b5-9be7-5304-a6d7-0674e690c551,TXN-000167,TMP-5001,InCalibration,Available,,,,,TRUE,
6968a4ba-c565-53ab-a8cc-ecef539d2300,TXN-000168,DL-BE-30008,Available,Deployed,Primary,,Battery,,TRUE,
ebd58f06-44cf-5c8b-a2ba-015b2dc1061b,TXN-000169,TMP-5001,Available,CheckedOut,,,,,TRUE,
aa325652-4cc4-5bdf-be1f-c487daa33454,TXN-000169,GEO-BG-30006,Available,CheckedOut,,,,,TRUE,
fe97373d-9a0d-58e2-a500-8f6e80d5be52,TXN-000170,TMP-5001,CheckedOut,Deployed,Primary,,Battery,,TRUE,
09b5c2b1-1382-5821-bb6a-75713788daf7,TXN-000170,GEO-BG-30006,CheckedOut,Deployed,Sensor1,V,Battery,,TRUE,
a1ab9bab-fc2a-54bc-857c-255cd8dfcaa3,TXN-000171,DL-BE-30008,Deployed,CheckedOut,,,,Good,TRUE,
bb862ad9-213f-5455-af59-f1cb30bc4e2c,TXN-000172,DL-BE-30008,CheckedOut,Available,,,,Good,TRUE,
fb8e0a38-c417-5dab-b287-e0d4c24ef716,TXN-000173,DL-BE-30011,Available,Available,,,,,TRUE,
cae39cda-4e3b-5da6-a75a-3101df2d5b8e,TXN-000174,DL-BE-30008,Available,InCalibration,,,,,TRUE,
2b03498d-0c37-55af-9b43-677ef63dde66,TXN-000175,DL-BE-30007,Deployed,Deployed,,,,,TRUE,
8623da90-c44b-5fe5-8b03-c37b6fd5db22,TXN-000175,GEO-BG-30005,Deployed,Deployed,,,,,TRUE,
5d7cc843-2d1b-5867-bb18-2b8f5d3e0de2,TXN-000176,DL-BE-30011,Available,CheckedOut,,,,,TRUE,
9e35c07e-a9c3-5b11-8e26-c6aa88fa3f42,TXN-000177,DL-BE-30008,InCalibration,Available,,,,,TRUE,
c4095720-c6d7-54c8-8c7b-098317cb77bd,TXN-000178,DL-BE-30011,CheckedOut,Deployed,Primary,,Battery,,TRUE,
53fa5a73-b86b-501c-a1a9-d06d1e283c72,TXN-000179,DL-BE-30001,Deployed,CheckedOut,,,,Good,TRUE,
f7d4e1ea-a489-5b8a-bc20-4dc520cdddcf,TXN-000179,GEO-BG-30000,Deployed,CheckedOut,,,,Good,TRUE,
598bfe5a-0d37-5d7c-a281-7c08e07633b2,TXN-000180,GEO-BG-30007,Available,Available,,,,,TRUE,
be581b15-6ccb-5aa2-8fc6-ce0dcb316262,TXN-000181,DL-BE-30011,Deployed,CheckedOut,,,,Good,TRUE,
e3d36aed-1e4a-5d62-9a19-d630f01fec14,TXN-000182,DL-BE-30012,Available,Available,,,,,TRUE,
79ee0870-c929-5bc0-bef7-43c207a09c79,TXN-000183,DL-BE-30011,CheckedOut,Available,,,,Good,TRUE,
7d6fd9ee-7c47-57eb-be0b-3f5bcbf99552,TXN-000184,DL-BE-30006,Deployed,CheckedOut,,,,Good,TRUE,
320af182-b03a-5207-ac87-aa483b3958ac,TXN-000184,GEO-BG-30004,Deployed,CheckedOut,,,,Good,TRUE,
6d1942c2-0c94-5ea0-9551-57d9e90a1620,TXN-000185,DL-BE-30013,Available,Available,,,,,TRUE,
abe9054d-54d8-5d0d-9459-f064355535e6,TXN-000186,DL-BE-30006,CheckedOut,Available,,,,Good,TRUE,
cf1f3844-8658-53ea-8e46-2a90326e95ad,TXN-000186,GEO-BG-30004,CheckedOut,Available,,,,Good,TRUE,
dad08531-632c-5d8c-b319-2d27e424ed9a,TXN-000187,DL-BE-30011,Available,Deployed,Primary,,AC,,TRUE,
ddaabff3-aab7-58ba-8a85-536cbafadd1b,TXN-000188,DL-BE-30006,Available,InCalibration,,,,,TRUE,
21312b72-e975-55fe-9e12-4022fbd9b9b8,TXN-000188,GEO-BG-30004,Available,InCalibration,,,,,TRUE,
cb9dec47-a9db-552e-a3ec-1efc17fbc215,TXN-000189,DL-BE-30008,Available,Deployed,Primary,,Battery,,TRUE,
188d008e-c242-5900-90c7-520d5330e056,TXN-000190,DL-BE-30001,CheckedOut,Deployed,Primary,,Solar,,TRUE,
78ff2663-2a5e-57f1-803f-3e2ab0c47d4c,TXN-000190,GEO-BG-30000,CheckedOut,Deployed,Sensor1,V,Solar,,TRUE,
93be8baf-37c7-56ac-aad9-34af240111a6,TXN-000191,DL-BE-30012,Available,Deployed,Primary,,Battery,,TRUE,
89eec8a6-aa29-5da3-b6aa-0fa682634665,TXN-000192,GEO-BG-30004,InCalibration,Available,,,,,TRUE,
2e7cd44e-8674-5ea6-82f1-59b6a1d36caf,TXN-000193,DL-BE-30012,Deployed,Deployed,,,,,TRUE,
71d6c379-b5ab-5ebb-a10c-9a748cec9eaa,TXN-000194,DL-BE-30006,InCalibration,Available,,,,,TRUE,
7bd3e11a-ae4b-597e-8597-5114befb58b6,TXN-000195,DL-BE-30013,Available,CheckedOut,,,,,TRUE,
ff9b3dcc-99ff-588c-9967-32fdbab1dae6,TXN-000196,DL-BE-30008,Deployed,CheckedOut,,,,Good,TRUE,
4f843fca-5f74-54c3-96f4-4f4420674789,TXN-000197,TLT-850000,CheckedOut,Available,,,,,TRUE,
2f225191-6750-56cd-b4f0-d7bb9e981af1,TXN-000198,DL-BE-30013,CheckedOut,Deployed,Primary,,Solar,,TRUE,
e96aaf01-6f62-543e-a558-61f59b619f4a,TXN-000199,DL-BE-30012,Deployed,CheckedOut,,,,Good,TRUE,
d173a273-9809-5130-b4a5-89257b713f1f,TXN-000200,DL-BE-30000,Deployed,CheckedOut,,,,Good,TRUE,
1c6c463d-fe63-59d9-8bcb-a5b654767800,TXN-000200,GEO-BG-30001,Deployed,CheckedOut,,,,Good,TRUE,
c933f35c-ddf8-5825-b948-8d487197680c,TXN-000201,DL-BE-30003,Deployed,CheckedOut,,,,Good,TRUE,
fc5ed788-55dd-56d2-ab84-450fc36370c6,TXN-000201,GEO-BG-30002,Deployed,CheckedOut,,,,Good,TRUE,
7b162bc2-caac-5525-b5ad-b6164a736f1a,TXN-000202,DL-BE-30003,CheckedOut,Available,,,,Good,TRUE,
bd439e4c-88ad-5a5f-ae45-e426e0c9eaf3,TXN-000202,GEO-BG-30002,CheckedOut,Available,,,,Good,TRUE,
33990766-d66b-5c26-870e-3782bd06ac7a,TXN-000203,DL-BE-30006,Available,CheckedOut,,,,,TRUE,
de9fd276-a002-5802-bd79-1b6d7f4caab6,TXN-000203,GEO-BG-30004,Available,CheckedOut,,,,,TRUE,
1bef4473-b383-5371-8df2-6bddaf15e2b5,TXN-000204,DL-BE-30008,CheckedOut,Deployed,Primary,,Battery,,TRUE,
8e206620-f2c2-5222-9f04-0cfdc4af8342,TXN-000205,DL-BE-30006,CheckedOut,Deployed,Primary,,Battery,,TRUE,
a2884c16-cd07-52ac-bba1-7fc5d75c77ba,TXN-000205,GEO-BG-30004,CheckedOut,Deployed,Sensor1,S,Battery,,TRUE,
b0c42d55-34d3-5240-b85d-19ff67e0eb3e,TXN-000206,DL-BE-30012,CheckedOut,Deployed,Primary,,Battery,,TRUE,
2b1c7679-1467-50a1-9206-13d2ebc8acfc,TXN-000207,DL-BE-30009,Deployed,Deployed,,,,,TRUE,
e2ec89d4-5d24-5776-969c-25535b19e801,TXN-000208,DL-BE-30000,CheckedOut,Deployed,Primary,,Battery,,TRUE,
067efb44-d119-5242-8c67-825186a91e79,TXN-000208,GEO-BG-30001,CheckedOut,Deployed,Sensor1,E,Battery,,TRUE,
bf36c0a0-f0c7-579a-9678-7b92070b9f10,TXN-000209,DL-BE-30011,Deployed,CheckedOut,,,,Good,TRUE,
2fab93f4-4c4b-505a-9b1c-8b358643ce34,TXN-000210,DL-BE-30011,CheckedOut,Available,,,,Good,TRUE,
ce0bd1d9-3a97-53bf-9194-d07238f4cae2,TXN-000211,DST-5003,Available,Available,,,,,TRUE,
2553bd93-f31a-57e5-9800-ff6e825a039d,TXN-000212,GEO-BG-30008,Available,Available,,,,,TRUE,
81b4928d-b262-5baa-b0d1-ba4d0379e8e0,TXN-000213,DL-BE-30014,Available,Available,,,,,TRUE,
9e750f1c-9e92-5891-ab2c-2cd5c30ac20c,TXN-000214,DL-BE-30010,Deployed,CheckedOut,,,,Good,TRUE,
72d0f037-4fa7-5974-813f-49e0689f6d54,TXN-000215,TLT-850000,Available,CheckedOut,,,,,TRUE,
32cab46b-c7c6-54a7-b5b4-c29e7120a7a0,TXN-000216,DL-BE-30010,CheckedOut,Available,,,,Good,TRUE,
9d9b3a79-4636-5934-8f4a-3d461e2bbdd3,TXN-000217,DL-BE-30007,Deployed,CheckedOut,,,,Good,TRUE,
86ac95b2-75bc-5cb2-aa23-49a538cf080e,TXN-000217,GEO-BG-30005,Deployed,CheckedOut,,,,Good,TRUE,
c3c6af6a-7897-5c3f-8084-abd6f378ea05,TXN-000218,TMP-5001,Deployed,Deployed,,,,,TRUE,
4bdea768-6afc-5760-952f-f77223b5bfa6,TXN-000218,GEO-BG-30006,Deployed,Deployed,,,,,TRUE,
833c8605-065f-5480-bd20-65a3a7d586d4,TXN-000219,DL-BE-30007,CheckedOut,Available,,,,Damaged,TRUE,
02506dda-04c6-530e-bb91-c054b9319533,TXN-000219,GEO-BG-30005,CheckedOut,Available,,,,Good,TRUE,
2bd358f6-91b2-597f-b2ad-d77ba7d392e9,TXN-000220,DL-BE-30007,Available,NeedsRepair,,,,,TRUE,
6c7e6304-7943-58dd-9754-5a3f08ef4596,TXN-000221,GEO-BG-30005,Available,InCalibration,,,,,TRUE,
247deb98-e380-565a-ab9a-d7c37a400512,TXN-000222,DL-BE-30003,Available,CheckedOut,,,,,TRUE,
fae770ad-cf4f-5583-9a16-823540a4e07f,TXN-000222,GEO-BG-30002,Available,CheckedOut,,,,,TRUE,
393db963-002f-5e61-bb50-daafa04e343a,TXN-000223,DL-BE-30003,CheckedOut,Deployed,Primary,,Battery,,TRUE,
b636cc52-72df-57d5-90ca-6a351532ba0d,TXN-000223,GEO-BG-30002,CheckedOut,Deployed,Sensor1,S,Battery,,TRUE,
b9d14022-cb21-5fcc-ba7b-57561ed79d7c,TXN-000224,DL-BE-30014,Available,CheckedOut,,,,,TRUE,
3379bf54-47da-58ca-895d-6587fa797aed,TXN-000225,DL-BE-30007,NeedsRepair,Available,,,,,TRUE,
524f50c2-27d8-52cb-9044-2c15087215f1,TXN-000226,DL-BE-30014,CheckedOut,Deployed,Primary,,Solar,,TRUE,
d5ae52d1-2f61-5fc0-a8b1-6c340ef4530e,TXN-000227,GEO-BG-30005,InCalibration,Available,,,,,TRUE,
3a583916-a9bc-5f14-9d8a-1b7bfff6e5cc,TXN-000228,DL-BE-30010,Available,CheckedOut,,,,,TRUE,
5d3ba50a-d536-5d3a-b50f-6d41ebd7d36b,TXN-000229,DL-BE-30009,Deployed,CheckedOut,,,,Good,TRUE,
bdc54e04-eb59-50f2-86d7-f73e20ab9731,TXN-000230,DL-BE-30009,CheckedOut,Available,,,,Good,TRUE,
f4f9be9d-0a69-53b9-a80d-b7d3a11653b3,TXN-000231,DL-BE-30010,CheckedOut,Deployed,Primary,,Solar,,TRUE,
4f6c3936-5467-59ac-9a1a-49c8ab56c3ab,TXN-000232,DL-BE-30001,Deployed,CheckedOut,,,,Good,TRUE,
645b2f9b-8ea9-572e-aced-716c961f15b3,TXN-000232,GEO-BG-30000,Deployed,CheckedOut,,,,Good,TRUE,
1a1f4bdb-8cf4-5d08-88f9-089c163d1946,TXN-000233,DL-BE-30009,Available,InCalibration,,,,,TRUE,
833aaea7-2184-567d-91ab-661f7b1dcfae,TXN-000234,DL-BE-30001,CheckedOut,Available,,,,Good,TRUE,
9cbd924d-3360-5fb4-84ac-11f833820312,TXN-000234,GEO-BG-30000,CheckedOut,Available,,,,Good,TRUE,
df686502-8ac7-5406-8035-230fd3ce64a4,TXN-000235,DL-BE-30007,Available,CheckedOut,,,,,TRUE,
ad8555d8-8dbd-589b-96cb-8c826fe9e81c,TXN-000235,GEO-BG-30005,Available,CheckedOut,,,,,TRUE,
af387b4c-96ab-5f78-b4ef-0961505e1ed2,TXN-000236,DL-BE-30007,CheckedOut,Deployed,Primary,,Battery,,TRUE,
019a245e-b26e-5a03-9286-2ebe1912b221,TXN-000236,GEO-BG-30005,CheckedOut,Deployed,Sensor1,BH,Battery,,TRUE,
091a0db6-e3b0-5ed7-9a1c-e11812d5a4be,TXN-000237,DL-BE-30010,Deployed,CheckedOut,,,,Good,TRUE,
f8e01ad8-9585-5fe0-afe8-b81d4643c319,TXN-000238,DL-BE-30010,CheckedOut,Available,,,,Good,TRUE,
2a771fd4-1501-5370-983a-2e85fa8211f3,TXN-000239,DL-BE-30001,Available,InCalibration,,,,,TRUE,
a3a374fa-5ebb-52c5-abae-50eb28f96712,TXN-000239,GEO-BG-30000,Available,InCalibration,,,,,TRUE,
2d33c1d3-e156-5733-8992-58a292a2c88d,TXN-000240,DL-BE-30003,Deployed,CheckedOut,,,,Good,TRUE,
57402d8a-5b26-533f-963d-872c9f19a7b3,TXN-000240,GEO-BG-30002,Deployed,CheckedOut,,,,Good,TRUE,
e5c0d42b-cba4-571f-8540-938c02db46d7,TXN-000241,DL-BE-30008,Deployed,CheckedOut,,,,Good,TRUE,
77ad100a-8919-5a60-9451-7069ab5ecc31,TXN-000242,DL-BE-30003,CheckedOut,Available,,,,Good,TRUE,
b70a9882-e940-58ec-9eaf-1d3c0ec4b1ef,TXN-000242,GEO-BG-30002,CheckedOut,Available,,,,Good,TRUE,
2569a174-583b-5da7-a315-504d1e030a01,TXN-000243,DL-BE-30006,Deployed,CheckedOut,,,,Good,TRUE,
18abea72-d983-5d39-bc17-29d1d582122c,TXN-000243,GEO-BG-30004,Deployed,CheckedOut,,,,Good,TRUE,
3a167a79-a29f-53d6-b307-501e37c36c71,TXN-000244,DL-BE-30006,CheckedOut,Available,,,,Good,TRUE,
3d995e00-97c8-5cac-833f-15adb7942ab9,TXN-000244,GEO-BG-30004,CheckedOut,Available,,,,Good,TRUE,
1479db39-e0d4-5274-a06b-c8763897cdbc,TXN-000245,DL-BE-30008,CheckedOut,Deployed,Primary,,AC,,TRUE,
155e0a68-2188-5efe-be92-c0fde037cf5c,TXN-000246,DL-BE-30001,InCalibration,Available,,,,,TRUE,
40a26683-3fc0-5ca6-b145-b598cc4fe990,TXN-000247,DL-BE-30009,InCalibration,Available,,,,,TRUE,
15ac6099-a100-5a54-a713-134795cbbe3e,TXN-000248,DL-BE-30010,Available,CheckedOut,,,,,TRUE,
fe0b3cab-5574-53bc-a9a5-407da3ff83ef,TXN-000249,DL-BE-30011,Available,Deployed,Primary,,AC,,TRUE,
ba39104d-be65-536d-80ae-158952087b1d,TXN-000250,DL-BE-30010,CheckedOut,Deployed,Primary,,Battery,,TRUE,
6d1a88be-2efa-5947-8925-27d297b14159,TXN-000251,DL-BE-30003,Available,CheckedOut,,,,,TRUE,
94c96ce3-92cd-5f10-9002-7e3dfaa475c2,TXN-000251,GEO-BG-30002,Available,CheckedOut,,,,,TRUE,
e0b81412-eb83-5fda-a2be-e4b0c130e8af,TXN-000252,DL-BE-30009,Available,CheckedOut,,,,,TRUE,
d315fef7-5c8e-53a4-9a76-716950bb2f6f,TXN-000253,DL-BE-30003,CheckedOut,Deployed,Primary,,Battery,,TRUE,
85d911d6-6702-5b02-af0c-417e4cc183e5,TXN-000253,GEO-BG-30002,CheckedOut,Deployed,Sensor1,H,Battery,,TRUE,
57eab0fb-93ce-5926-9cc5-dfe944b7afa5,TXN-000254,DL-BE-30001,Available,CheckedOut,,,,,TRUE,
fd1408bb-bb4f-5bc6-bdcb-2eab282b89da,TXN-000255,DL-BE-30007,Deployed,CheckedOut,,,,Good,TRUE,
66c1a861-5661-5103-9343-0bcb7b8791bd,TXN-000255,GEO-BG-30005,Deployed,CheckedOut,,,,Good,TRUE,
73f911f9-f9e9-50a6-b7d6-520637c82f0b,TXN-000256,DL-BE-30001,CheckedOut,Deployed,Primary,,Solar,,TRUE,
16fed651-b9de-5d4f-b0d3-138641526922,TXN-000257,DL-BE-30009,CheckedOut,Deployed,Primary,,AC,,TRUE,
a1e38ecf-daeb-5f16-851f-b562431b628a,TXN-000258,GEO-BG-30000,InCalibration,Available,,,,,TRUE,
aa5caaeb-b28e-5cfd-8b16-d1070a7fceb1,TXN-000259,DL-BE-30007,CheckedOut,Available,,,,Good,TRUE,
695278a6-a646-5186-aab6-abf91e452c63,TXN-000259,GEO-BG-30005,CheckedOut,Available,,,,Good,TRUE,
5e395a60-fc80-5efa-b3e3-57610fb7117e,TXN-000260,DL-BE-30007,Available,InCalibration,,,,,TRUE,
c759f158-b45a-5720-87fb-2990e9d1a876,TXN-000261,DL-BE-30015,Available,Available,,,,,TRUE,
a4e41866-a259-5349-bf25-6eeb2d650049,TXN-000262,DL-BE-30013,Deployed,CheckedOut,,,,Good,TRUE,
0d65fcec-59fa-5d06-becb-a3913063fa9b,TXN-000263,DL-BE-30000,Deployed,CheckedOut,,,,Good,TRUE,
3c94a665-f5b8-588d-8c18-76a3a1faa4b0,TXN-000263,GEO-BG-30001,Deployed,CheckedOut,,,,Good,TRUE,
9d3f5d7b-700e-5d80-9f49-bbb8331b9da2,TXN-000264,DL-BE-30013,CheckedOut,Available,,,,Good,TRUE,
481890e0-172d-5e9c-82f2-37ac7823b147,TXN-000265,DL-BE-30005,Available,InCalibration,,,,,TRUE,
d34e15da-d0ba-5117-bba4-04da3f3cb0d4,TXN-000266,DL-BE-30003,Deployed,Deployed,,,,,TRUE,
b0b9dc70-271c-5231-bf51-6b12fea08874,TXN-000266,GEO-BG-30002,Deployed,Deployed,,,,,TRUE,
06a76a8b-7bd9-576f-b837-5d27c654f54c,TXN-000267,TLT-850000,CheckedOut,Available,,,,Good,TRUE,
a384eb40-fc0c-577c-806b-f8706d290234,TXN-000268,DL-BE-30002,Available,InCalibration,,,,,TRUE,
e4a5d09f-fd0c-5799-a1b4-6e7b6ab86000,TXN-000269,DL-BE-30011,Deployed,CheckedOut,,,,Good,TRUE,
b9b18816-43a3-5431-abeb-d194bee437d8,TXN-000270,DL-BE-30009,Deployed,CheckedOut,,,,Good,TRUE,
99124daa-a019-5b5b-b88f-8d005cea10c9,TXN-000271,DL-BE-30007,InCalibration,Available,,,,,TRUE,
c410118c-9b2e-5677-9ae5-c27df1239c0a,TXN-000272,DL-BE-30011,CheckedOut,Available,,,,Good,TRUE,
c11a4776-1691-5a95-ae74-b6099d9dbbe7,TXN-000273,DL-BE-30000,CheckedOut,Deployed,Primary,,Battery,,TRUE,
2ab2b519-44f7-51c8-9b67-54be9198fcca,TXN-000273,GEO-BG-30001,CheckedOut,Deployed,Sensor1,E,Battery,,TRUE,
58e5a7a8-f02c-54ec-881a-16170c37134c,TXN-000274,DL-BE-30009,CheckedOut,Available,,,,Good,TRUE,
0209053c-f15f-5e19-849e-848938ee1ecf,TXN-000275,DL-BE-30016,Available,Available,,,,,TRUE,
f57d7469-a350-5930-936f-0e2e48c9f1c0,TXN-000276,DL-BE-30011,Available,CheckedOut,,,,,TRUE,
671e2dd5-ecf4-511c-a945-2c5f45a6a0a6,TXN-000277,DL-BE-30011,CheckedOut,Deployed,Primary,,Battery,,TRUE,
1084421a-9551-5089-855e-859d1da72a71,TXN-000278,DL-BE-30005,InCalibration,Available,,,,,TRUE,
c4ba3ea7-680b-5936-864b-3511417a0f60,TXN-000279,DL-BE-30009,Available,CheckedOut,,,,,TRUE,
ba9fb84e-6137-5c9a-b386-2ea237db9569,TXN-000280,DL-BE-30003,Deployed,CheckedOut,,,,Good,TRUE,
4c104642-f14a-5531-a8e6-6a6b94111ed0,TXN-000280,GEO-BG-30002,Deployed,CheckedOut,,,,Good,TRUE,
23491f73-98f7-5dff-b5fe-137d8399a1e8,TXN-000281,DL-BE-30009,CheckedOut,Deployed,Primary,,Solar,,TRUE,
a3e4e464-0113-560d-bf68-a2c122ca3f78,TXN-000282,DL-BE-30015,Available,CheckedOut,,,,,TRUE,
6bea2aa4-8ccf-52b5-a375-c8f01df7522f,TXN-000283,DL-BE-30016,Available,CheckedOut,,,,,TRUE,
4d85bfbf-b044-5635-b3fa-8b2dbaa1e09b,TXN-000284,DL-BE-30007,Available,Deployed,Primary,,AC,,TRUE,
9be0903c-d26a-54a6-b80b-0efc25005bdf,TXN-000284,GEO-BG-30005,Available,Deployed,Sensor1,H,AC,,TRUE,
3785296a-eab5-5626-a82b-441e41fe0fd7,TXN-000285,DL-BE-30003,CheckedOut,Available,,,,Good,TRUE,
9a3f7e85-313c-5d34-bc96-f42669b535b5,TXN-000285,GEO-BG-30002,CheckedOut,Available,,,,Good,TRUE,
84f30f29-23a0-5600-9c32-c6538e9d91ce,TXN-000286,DL-BE-30015,CheckedOut,Deployed,Primary,,Battery,,TRUE,
baa838b5-0fda-5014-8698-9aec664d398e,TXN-000287,DL-BE-30016,CheckedOut,Deployed,Primary,,Solar,,TRUE,
52ccd87c-73f6-5696-88cd-4ad4a2626604,TXN-000288,DL-BE-30006,Available,Deployed,Primary,,Battery,,TRUE,
296aef45-9c54-5be3-a2fb-bb34d5aabbd5,TXN-000288,GEO-BG-30004,Available,Deployed,Sensor1,N,Battery,,TRUE,
3150db2b-ae4f-55a5-8a50-ef7f5fa6ba88,TXN-000289,DL-BE-30003,Available,Deployed,Primary,,Solar,,TRUE,
8ca29c18-855b-5771-9994-42db4ac2eab1,TXN-000289,GEO-BG-30002,Available,Deployed,Sensor1,S,Solar,,TRUE,
06ea0bac-9227-562b-a4ea-87c7b812e781,TXN-000290,DL-BE-30011,Deployed,CheckedOut,,,,Good,TRUE,
aba2ef1b-b1fb-5ee3-9039-a29fa1a3d736,TXN-000291,DL-BE-30011,CheckedOut,Available,,,,Good,TRUE,
208057bd-7fd1-5d9b-8f2d-8b57b570282a,TXN-000292,DL-BE-30002,InCalibration,Available,,,,,TRUE,
70b4f0f5-ac80-5243-a2bf-40af97066e64,TXN-000293,DL-BE-30011,Available,InCalibration,,,,,TRUE,
7aed11b1-b5f4-5f8e-9763-539c17836fa4,TXN-000294,DL-BE-30012,Deployed,Deployed,,,,,TRUE,
a0ab38d9-19b0-5514-80cf-172a7e720730,TXN-000295,DL-BE-30002,Available,Deployed,Primary,,Solar,,TRUE,
a236735b-d6ae-5035-9202-7db3149533b7,TXN-000296,TMP-5001,Deployed,Deployed,,,,,TRUE,
3860107d-1460-5ff6-99d1-79e548a249f6,TXN-000296,DL-BE-30005,Available,Available,,,,,TRUE,
52cf25a0-e0e5-5dce-b754-3984452441b1,TXN-000296,DL-BE-30008,Deployed,Deployed,,,,,TRUE,
61b4d6ce-1e2a-549b-8773-e3b89e21f8ec,TXN-000296,DST-5002,Available,Available,,,,,TRUE,
743aca7c-a951-514c-a31f-fdad6b10814d,TXN-000296,GEO-BG-30006,Deployed,Deployed,,,,,TRUE,
041d2030-c5b1-52ae-bbba-298cd8defc83,TXN-000296,DL-BE-30011,InCalibration,InCalibration,,,,,TRUE,
2c84d861-b61d-5b88-8480-8203bca90f39,TXN-000296,GEO-BG-30007,Available,Available,,,,,TRUE,
00a4e393-5717-593c-b0d0-1835b6320de8,TXN-000296,GEO-BG-30008,Available,Available,,,,,TRUE,
1a2137b2-5fb4-5fac-8ac3-f7c0c78ac909,TXN-000297,TMP-5001,Deployed,Deployed,,,,,TRUE,
e98e0416-c8e6-5f25-84dc-15cfbf86262e,TXN-000297,GEO-BG-30006,Deployed,Deployed,,,,,TRUE,
aad19d14-d87b-50ed-8a9c-484e8dbf35ae,TXN-000298,DL-BE-30013,Available,Available,,,,,TRUE,
1929bf6e-d470-5771-976b-9866308d460e,TXN-000298,DL-BE-30015,Deployed,Deployed,,,,,TRUE,
58a725e6-fcdc-5531-8802-c5e1853a51df,TXN-000299,DL-BE-30010,Deployed,CheckedOut,,,,Good,TRUE,
279c7e49-4b1a-5c05-9509-9c9b962a3a79,TXN-000300,DL-BE-30010,CheckedOut,Available,,,,Damaged,TRUE,
ffa662c7-1356-5436-94b6-d1baf2fcd6ff,TXN-000301,DL-BE-30010,Available,NeedsRepair,,,,,TRUE,
451ed132-c6ac-5fe2-8f35-07c552026d2c,TXN-000302,DL-BE-30011,InCalibration,Available,,,,,TRUE,
922e898d-0ff0-572b-8731-b29ca95ec9d3,TXN-000303,DL-BE-30011,Available,CheckedOut,,,,,TRUE,
e3d5b750-d4af-5fd8-a6a0-f84685d168d6,TXN-000304,TLT-850000,Available,CheckedOut,,,,,TRUE,
e010c001-b192-5fe3-870f-a2fb825d7d58,TXN-000305,DL-BE-30011,CheckedOut,Deployed,Primary,,AC,,TRUE,
e186925f-f72a-5b3d-a691-7b40f4cb0c12,TXN-000306,DL-BE-30009,Deployed,CheckedOut,,,,Good,TRUE,
3a38ca75-d0ee-5f83-89a0-7f120efa7946,TXN-000307,DL-BE-30009,CheckedOut,Available,,,,Good,TRUE,
6582badb-efbb-5571-a503-d14b8fb4e888,TXN-000308,DL-BE-30017,Available,Available,,,,,TRUE,
f4f9bc97-a193-5241-a77e-8460615ed4bd,TXN-000309,DL-BE-30000,Deployed,CheckedOut,,,,Good,TRUE,
d1f40af4-6d03-572e-9a0b-1eee7e04e42c,TXN-000309,GEO-BG-30001,Deployed,CheckedOut,,,,Good,TRUE,
a1af0d9c-2103-5ade-ab98-8bdceba68504,TXN-000310,DL-BE-30018,Available,Available,,,,,TRUE,
c4f4e179-5271-5055-8503-fd1bebdbdd02,TXN-000311,DL-BE-30016,Deployed,CheckedOut,,,,Good,TRUE,
